,Restaurant_id,Ranking,Rating,Number_of_Reviews,Cuisine_Style_Number,Price_Range_Number,another_rest_city_number,review_len,Time_delta,Vegetarian Friendly,European,Mediterranean,Italian,Vegan Options,Gluten Free Options,Bar,French,Asian,Population,purchasing_power,Population_Per_Restaurant
31630,id_4264,4265.0,4.0,103.0,2,1.0,2078,60,620,1,0,0,0,0,0,0,0,0,2860009,37,1376.327718960539
31631,id_5542,5545.0,3.0,2.0,1,1.8140461055372596,2133,8,150,0,0,0,0,0,0,0,0,0,1399860,40,656.2869198312236
31632,id_6781,6782.0,3.0,39.0,1,2.0,2734,113,443,0,0,0,1,0,0,0,0,0,1620343,30,592.6638624725676
31633,id_874,875.0,4.5,21.0,2,1.0,1443,70,209,0,1,0,0,0,0,0,0,0,1324277,31,917.7248787248787
31634,id_976,977.0,4.5,12.0,1,1.8140461055372596,820,120,511,0,0,0,0,0,0,0,0,0,975904,13,1190.1268292682928
31635,id_2865,2872.0,3.5,5.0,1,1.8140461055372596,1086,8,150,0,0,1,0,0,0,0,0,0,872680,19,803.572744014733
31636,id_6105,6114.0,4.0,44.0,2,2.0,5757,101,8,1,0,0,0,0,0,0,0,1,8909081,24,1547.5214521452144
31637,id_1164,1158.0,5.0,2.0,6,2.0,659,8,150,0,1,1,1,0,0,0,1,0,794128,10,1205.050075872534
31638,id_659,663.0,4.0,86.0,5,2.0,538,77,69,1,0,0,0,1,0,0,0,1,415215,2,771.7750929368029
31639,id_1790,1791.0,4.0,104.0,4,2.0,2078,69,-99,1,0,1,1,0,0,0,0,0,2860009,37,1376.327718960539
31640,id_1795,1799.0,5.0,55.0,6,2.0,5757,99,51,1,1,1,0,1,0,0,0,0,8909081,24,1547.5214521452144
31641,id_5805,5806.0,3.5,2.0,1,1.8140461055372596,2734,8,150,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
31642,id_5357,5358.0,4.5,3.0,1,1.8140461055372596,2734,101,177,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
31643,id_6424,6425.0,4.0,105.0,2,2.0,4897,55,50,0,1,0,0,0,0,0,1,0,2148271,22,438.6912395344088
31644,id_4648,4656.0,4.0,110.0,3,2.0,5757,113,7,1,0,0,0,0,0,0,0,1,8909081,24,1547.5214521452144
31645,id_2953,2954.0,3.5,166.0,3,1.0,2734,94,97,0,0,0,0,0,0,1,0,0,1620343,30,592.6638624725676
31646,id_7293,7294.0,4.0,19.0,1,1.0,4897,100,106,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31647,id_12390,12400.0,4.0,2.0,2,2.0,5757,100,81,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31648,id_2432,2438.0,1.0,159.1068090787717,1,1.0,816,36,150,0,0,0,0,0,0,0,0,0,1752286,51,2147.4093137254904
31649,id_1291,1293.0,3.5,59.0,2,1.0,659,119,46,0,0,0,0,0,0,0,0,0,794128,10,1205.050075872534
31650,id_7088,7092.0,3.0,5.0,1,1.8140461055372596,3108,8,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
31651,id_7595,7596.0,4.0,27.0,2,2.0,4897,86,718,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31652,id_266,267.0,4.0,360.0,6,2.0,816,86,2,1,1,0,0,0,1,0,0,0,1752286,51,2147.4093137254904
31653,id_11109,11111.0,3.5,137.0,2,1.0,4897,93,2,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31654,id_520,521.0,4.0,76.0,4,2.0,820,101,-203,1,1,0,0,0,0,0,1,0,975904,13,1190.1268292682928
31655,id_1330,1332.0,4.0,5.0,6,1.8140461055372596,628,100,42,0,0,0,0,0,0,1,0,0,664046,53,1057.3980891719746
31656,id_2464,2465.0,2.5,17.0,1,1.8140461055372596,892,30,150,0,0,0,0,0,0,0,0,0,516092,70,578.5784753363229
31657,id_749,750.0,4.5,81.0,4,1.0,2155,74,252,1,0,0,0,1,0,0,0,1,3769495,8,1749.185614849188
31658,id_1490,1491.0,4.0,40.0,2,1.8140461055372596,1060,67,580,0,0,0,0,0,0,0,0,0,1208542,15,1140.133962264151
31659,id_1269,1270.0,4.5,50.0,1,1.8140461055372596,2078,8,150,0,0,0,0,0,0,0,0,0,2860009,37,1376.327718960539
31660,id_2211,2213.0,4.0,26.0,1,2.0,2155,85,104,0,0,0,0,0,0,0,0,0,3769495,8,1749.185614849188
31661,id_13127,13137.0,4.0,4.0,1,1.8140461055372596,5757,98,154,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31662,id_243,245.0,4.5,36.0,2,2.0,538,99,-203,0,0,1,0,0,0,0,0,0,415215,2,771.7750929368029
31663,id_16361,16378.0,1.0,137.96948964497042,1,1.8140461055372596,5757,57,150,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31664,id_2913,2915.0,4.0,56.0,1,1.8140461055372596,2133,8,150,0,0,0,1,0,0,0,0,0,1399860,40,656.2869198312236
31665,id_5377,5380.0,4.0,5.0,2,2.0,3108,8,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
31666,id_15856,15868.0,2.5,4.0,1,1.8140461055372596,5757,121,101,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31667,id_4309,4316.0,4.5,39.0,3,1.0,5757,78,1,0,0,0,0,0,0,1,0,0,8909081,24,1547.5214521452144
31668,id_182,183.0,4.0,179.0,4,2.0,513,69,81,1,1,1,0,0,0,0,0,0,287591,42,560.6062378167642
31669,id_9722,9731.0,3.5,82.0,2,2.0,5757,82,62,0,1,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31670,id_7109,7110.0,3.5,17.0,1,1.0,2734,93,252,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
31671,id_4205,4212.0,4.0,125.0,2,1.0,5757,87,21,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31672,id_11951,11961.0,3.5,65.0,5,2.0,5757,100,12,1,0,0,0,0,0,0,0,1,8909081,24,1547.5214521452144
31673,id_3812,3814.0,5.0,5.0,1,1.8140461055372596,2155,67,124,0,0,0,0,0,0,0,0,0,3769495,8,1749.185614849188
31674,id_69,70.0,4.5,1207.0,5,1.0,2133,89,92,1,0,1,1,1,0,0,0,0,1399860,40,656.2869198312236
31675,id_3996,3998.0,5.0,100.05317324185249,1,1.8140461055372596,3108,8,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
31676,id_12639,12641.0,3.0,120.14637277979884,1,1.8140461055372596,4897,8,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31677,id_22,23.0,4.5,372.0,4,2.0,892,65,2,1,0,0,0,0,0,0,0,1,516092,70,578.5784753363229
31678,id_5845,5854.0,3.5,82.0,3,2.0,5757,92,54,1,0,0,0,0,0,0,0,1,8909081,24,1547.5214521452144
31679,id_11773,11775.0,3.0,62.0,1,1.8140461055372596,4897,53,892,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31680,id_12222,12224.0,3.5,2.0,1,1.8140461055372596,4897,8,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31681,id_232,233.0,4.0,618.0,5,2.0,596,130,3,1,0,0,0,0,0,1,0,0,488050,16,818.8758389261745
31682,id_4564,4566.0,3.5,64.0,5,2.0,3108,118,265,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
31683,id_1636,1638.0,4.0,82.0,2,2.0,3108,104,318,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
31684,id_1637,1642.0,3.5,134.0,4,1.0,1086,85,44,0,1,0,0,0,0,1,0,0,872680,19,803.572744014733
31685,id_1145,1146.0,4.5,12.0,1,2.0,816,62,116,0,0,0,0,0,0,0,0,0,1752286,51,2147.4093137254904
31686,id_3764,3765.0,4.5,54.0,2,2.0,4897,89,40,1,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31687,id_12683,12685.0,3.0,32.0,1,2.0,4897,91,48,0,0,0,0,0,0,0,1,0,2148271,22,438.6912395344088
31688,id_5697,5699.0,3.5,10.0,2,2.0,2155,86,272,0,0,0,0,0,0,1,0,0,3769495,8,1749.185614849188
31689,id_426,427.0,4.5,35.0,1,2.0,820,108,64,0,1,0,0,0,0,0,0,0,975904,13,1190.1268292682928
31690,id_794,795.0,4.0,2977.0,5,2.0,2078,86,10,1,0,1,1,1,1,0,0,0,2860009,37,1376.327718960539
31691,id_6844,6845.0,4.5,12.0,1,1.0,4897,67,19,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31692,id_7890,7897.0,3.0,146.0,1,2.0,3108,85,70,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
31693,id_376,377.0,4.0,48.0,2,2.0,1060,87,1063,0,0,0,0,0,0,0,0,0,1208542,15,1140.133962264151
31694,id_2721,2722.0,4.0,51.0,2,2.0,2734,64,-76,0,0,1,0,0,0,0,0,0,1620343,30,592.6638624725676
31695,id_598,599.0,4.5,56.0,1,2.0,892,89,67,0,0,0,0,0,0,0,0,0,516092,70,578.5784753363229
31696,id_2283,2289.0,4.0,26.0,4,2.0,1086,83,43,0,0,0,0,0,0,0,0,1,872680,19,803.572744014733
31697,id_2015,2017.0,3.5,1154.0,6,2.0,2133,69,58,0,1,0,1,0,1,0,0,0,1399860,40,656.2869198312236
31698,id_273,274.0,3.5,777.0,6,2.0,820,66,1,1,1,0,1,1,1,0,0,0,975904,13,1190.1268292682928
31699,id_1740,1743.0,5.0,6.0,1,2.0,1443,92,206,0,0,0,0,0,0,0,0,0,1324277,31,917.7248787248787
31700,id_2592,2598.0,3.0,10.0,1,2.0,949,98,46,0,0,0,1,0,0,0,0,0,1845229,7,1944.3930453108535
31701,id_1047,1048.0,4.5,507.0,4,2.0,2078,77,140,1,0,1,1,0,0,0,0,0,2860009,37,1376.327718960539
31702,id_2442,2443.0,4.0,41.0,2,2.0,2078,93,72,1,0,0,0,0,0,0,0,0,2860009,37,1376.327718960539
31703,id_476,477.0,4.5,249.0,2,2.0,4897,66,5,1,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31704,id_2210,2211.0,4.5,38.0,3,2.0,4897,8,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31705,id_371,372.0,4.0,75.27380952380952,4,1.8140461055372596,183,31,150,0,1,0,0,0,0,0,1,0,295504,32,1614.775956284153
31706,id_6328,6337.0,4.0,44.0,3,2.0,5757,89,-206,1,0,0,0,0,0,0,0,1,8909081,24,1547.5214521452144
31707,id_8153,8160.0,2.5,23.0,1,2.0,3108,94,548,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
31708,id_10257,10259.0,3.0,267.0,2,2.0,4897,90,112,0,1,0,0,0,0,0,1,0,2148271,22,438.6912395344088
31709,id_6722,6723.0,3.5,796.0,4,3.0,4897,92,46,1,1,0,0,0,0,0,1,0,2148271,22,438.6912395344088
31710,id_708,709.0,5.0,23.0,1,1.8140461055372596,1086,66,4,0,0,0,0,0,0,0,0,0,872680,19,803.572744014733
31711,id_3183,3189.0,4.0,148.0,4,2.0,5757,65,85,1,0,0,1,0,1,0,0,0,8909081,24,1547.5214521452144
31712,id_10769,10779.0,4.5,2.0,1,1.8140461055372596,5757,70,151,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31713,id_9385,9387.0,4.5,2.0,1,1.8140461055372596,4897,8,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31714,id_4807,4810.0,3.5,9.0,3,1.8140461055372596,2133,8,150,0,0,1,1,0,0,0,0,0,1399860,40,656.2869198312236
31715,id_2116,2117.0,4.0,146.0,2,1.0,2078,81,483,0,0,0,1,0,0,0,0,0,2860009,37,1376.327718960539
31716,id_2926,2927.0,4.0,101.0,3,2.0,2734,68,53,0,1,1,0,0,0,0,0,0,1620343,30,592.6638624725676
31717,id_1681,1683.0,3.5,348.0,3,2.0,2133,69,39,0,0,1,1,0,0,0,0,0,1399860,40,656.2869198312236
31718,id_263,264.0,4.0,1028.0,5,2.0,3108,82,20,0,0,1,0,0,1,0,0,0,3223334,23,1037.1087516087516
31719,id_1744,1746.0,3.5,233.0,2,2.0,2133,65,4,0,0,0,0,0,0,0,1,0,1399860,40,656.2869198312236
31720,id_2995,3001.0,4.0,168.0,6,2.0,5757,92,11,1,0,0,0,1,1,0,0,1,8909081,24,1547.5214521452144
31721,id_4142,4162.0,1.0,124.02886115444618,1,1.8140461055372596,1443,35,150,0,0,0,0,0,0,0,0,0,1324277,31,917.7248787248787
31722,id_12152,12154.0,4.0,5.0,3,1.8140461055372596,4897,74,177,0,0,0,1,0,0,0,0,0,2148271,22,438.6912395344088
31723,id_195,196.0,4.5,358.0,6,2.0,443,92,8,1,1,0,0,0,1,0,0,0,779115,36,1758.7246049661399
31724,id_2363,2364.0,4.0,2.0,1,1.8140461055372596,816,66,166,0,0,0,0,0,0,0,0,0,1752286,51,2147.4093137254904
31725,id_2918,2919.0,4.5,86.0,2,2.0,2078,99,1314,1,0,0,0,0,0,0,0,0,2860009,37,1376.327718960539
31726,id_1714,1717.0,4.5,39.0,3,2.0,1443,94,147,0,1,0,1,0,0,0,0,0,1324277,31,917.7248787248787
31727,id_1076,1078.0,3.0,4.0,1,1.8140461055372596,385,57,36,0,0,0,0,0,0,0,0,0,697549,17,1811.8155844155845
31728,id_1649,1651.0,3.5,11.0,2,1.8140461055372596,628,96,262,0,0,0,0,0,0,1,0,0,664046,53,1057.3980891719746
31729,id_294,295.0,4.0,106.0,3,2.0,1166,114,-187,1,0,0,0,0,0,1,0,0,2600000,21,2229.8456260720413
31730,id_1655,1656.0,3.5,30.0,2,2.0,816,58,306,1,0,0,0,0,0,0,0,0,1752286,51,2147.4093137254904
31731,id_733,734.0,3.5,865.0,8,3.0,3108,95,26,1,0,0,0,1,1,0,0,1,3223334,23,1037.1087516087516
31732,id_15253,15265.0,3.0,13.0,1,2.0,5757,104,60,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31733,id_1190,1192.0,4.5,10.0,1,1.0,628,106,225,0,0,0,0,0,0,0,0,0,664046,53,1057.3980891719746
31734,id_3971,3973.0,4.0,17.0,1,1.8140461055372596,3108,8,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
31735,id_417,418.0,4.0,103.0,1,2.0,892,74,565,0,0,0,0,0,0,0,0,0,516092,70,578.5784753363229
31736,id_11206,11208.0,4.0,9.0,1,1.8140461055372596,4897,8,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31737,id_12956,12958.0,3.0,72.0,3,2.0,4897,70,325,0,0,0,0,0,0,0,0,1,2148271,22,438.6912395344088
31738,id_734,735.0,4.0,111.0,3,3.0,1060,60,58,0,1,0,0,0,0,0,1,0,1208542,15,1140.133962264151
31739,id_9082,9091.0,5.0,2.0,1,1.8140461055372596,5757,111,241,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31740,id_601,602.0,3.5,394.0,6,2.0,1060,86,53,1,1,0,0,1,1,0,1,0,1208542,15,1140.133962264151
31741,id_8726,8733.0,1.0,2.0,1,1.8140461055372596,3108,8,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
31742,id_1226,1227.0,4.0,341.0,3,2.0,4897,95,73,1,1,0,1,0,0,0,0,0,2148271,22,438.6912395344088
31743,id_933,935.0,5.0,7.0,1,1.8140461055372596,949,8,150,0,0,0,0,0,0,0,0,0,1845229,7,1944.3930453108535
31744,id_2303,2308.0,4.5,3.0,2,1.8140461055372596,1443,83,246,0,0,0,0,0,0,0,0,0,1324277,31,917.7248787248787
31745,id_2256,2222.0,4.0,89.09008097165992,4,1.8140461055372596,1060,8,150,0,1,0,1,0,0,0,1,0,1208542,15,1140.133962264151
31746,id_4305,4307.0,5.0,7.0,1,1.0,3108,41,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
31747,id_4535,4543.0,4.5,45.0,2,1.0,5757,108,15,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31748,id_2107,2108.0,3.5,16.0,1,1.8140461055372596,1060,126,176,0,0,0,0,0,0,0,0,0,1208542,15,1140.133962264151
31749,id_793,794.0,4.0,32.0,3,2.0,727,90,420,0,1,0,1,0,0,0,0,0,1793579,29,2467.0962861072903
31750,id_536,539.0,4.0,37.0,5,2.0,481,122,154,1,1,0,0,0,0,0,0,0,201818,3,419.58004158004155
31751,id_1993,1997.0,4.5,60.0,5,2.0,5757,102,0,1,0,0,0,1,1,0,0,0,8909081,24,1547.5214521452144
31752,id_11811,11821.0,4.0,14.0,3,2.0,5757,83,190,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31753,id_2444,2447.0,4.5,3.0,1,2.0,1300,38,150,0,0,0,0,0,0,0,0,0,505526,48,388.86615384615385
31754,id_1961,1964.0,4.5,12.0,1,1.8140461055372596,1300,74,17,0,0,0,0,0,0,0,0,0,505526,48,388.86615384615385
31755,id_561,562.0,4.5,41.0,2,2.0,892,33,150,0,0,0,1,0,0,0,0,0,516092,70,578.5784753363229
31756,id_2678,2699.0,3.5,20.0,1,1.8140461055372596,893,104,404,0,0,0,0,0,0,0,0,0,1484226,6,1662.06718924972
31757,id_124,125.0,4.5,152.0,3,2.0,443,63,20,0,1,0,0,0,0,0,0,0,779115,36,1758.7246049661399
31758,id_1347,1348.0,5.0,9.0,1,1.8140461055372596,1300,31,150,0,0,0,0,0,0,0,0,0,505526,48,388.86615384615385
31759,id_1728,1731.0,4.0,7.0,1,1.8140461055372596,949,8,150,0,0,0,0,0,0,0,0,0,1845229,7,1944.3930453108535
31760,id_12306,12308.0,3.0,51.0,1,2.0,4897,97,380,0,0,0,1,0,0,0,0,0,2148271,22,438.6912395344088
31761,id_1896,1900.0,4.0,2.0,1,1.8140461055372596,949,48,150,0,0,0,0,0,0,0,0,0,1845229,7,1944.3930453108535
31762,id_959,960.0,4.0,30.0,1,2.0,892,97,236,0,0,0,0,0,1,0,0,0,516092,70,578.5784753363229
31763,id_154,155.0,4.5,1234.0,6,2.0,2734,100,0,1,1,1,0,0,1,0,0,0,1620343,30,592.6638624725676
31764,id_1978,1979.0,4.5,3.0,3,1.8140461055372596,1060,94,516,0,1,0,0,0,0,0,0,0,1208542,15,1140.133962264151
31765,id_3283,3285.0,4.5,8.0,1,1.0,3108,54,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
31766,id_2499,2500.0,4.0,123.0,3,2.0,2734,116,0,0,0,1,0,0,0,0,0,0,1620343,30,592.6638624725676
31767,id_1527,1528.0,4.5,2.0,2,1.8140461055372596,816,30,150,0,1,0,0,0,0,0,0,0,1752286,51,2147.4093137254904
31768,id_2006,2007.0,3.5,381.0,6,2.0,2078,100,6,1,0,1,1,0,1,1,0,0,2860009,37,1376.327718960539
31769,id_8619,8621.0,4.0,11.0,2,2.0,4897,78,737,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31770,id_262,263.0,4.0,261.0,5,2.0,1166,108,74,1,1,0,0,0,0,0,0,0,2600000,21,2229.8456260720413
31771,id_15058,15069.0,3.0,18.0,2,2.0,5757,63,142,0,1,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31772,id_10888,10890.0,4.0,120.14637277979884,2,1.0,4897,8,150,0,0,0,0,0,0,1,0,0,2148271,22,438.6912395344088
31773,id_1294,1296.0,4.5,5.0,1,1.8140461055372596,628,40,150,0,0,0,0,0,0,0,0,0,664046,53,1057.3980891719746
31774,id_9832,9841.0,4.0,10.0,1,2.0,5757,90,73,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31775,id_6229,6238.0,3.5,259.0,2,2.0,5757,104,27,0,0,0,0,0,0,1,0,0,8909081,24,1547.5214521452144
31776,id_362,363.0,4.5,98.0,3,2.0,1060,63,216,1,1,0,0,1,0,0,0,0,1208542,15,1140.133962264151
31777,id_7692,7693.0,4.0,14.0,1,1.8140461055372596,4897,8,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31778,id_1635,1641.0,3.0,28.0,2,1.0,596,95,-250,0,0,0,0,0,0,0,0,0,488050,16,818.8758389261745
31779,id_3670,3679.0,3.0,124.02886115444618,1,1.8140461055372596,1443,8,150,0,0,0,0,0,0,0,0,0,1324277,31,917.7248787248787
31780,id_364,365.0,4.5,597.0,3,2.0,2078,91,32,1,0,1,1,0,0,0,0,0,2860009,37,1376.327718960539
31781,id_3034,3036.0,4.5,8.0,1,1.8140461055372596,2155,8,150,0,0,0,0,0,0,0,0,0,3769495,8,1749.185614849188
31782,id_3662,3664.0,4.5,4.0,1,1.0,2133,31,150,0,0,0,1,0,0,0,0,0,1399860,40,656.2869198312236
31783,id_6102,6106.0,2.5,2.0,2,1.8140461055372596,2133,8,150,0,0,0,1,0,0,0,0,0,1399860,40,656.2869198312236
31784,id_51,52.0,4.5,484.0,6,2.0,1300,96,7,1,1,1,0,1,1,0,0,0,505526,48,388.86615384615385
31785,id_251,252.0,4.0,215.0,6,3.0,820,82,96,1,1,0,0,1,1,0,0,0,975904,13,1190.1268292682928
31786,id_1140,1141.0,4.5,92.0,1,2.0,4897,75,3,0,0,0,0,0,0,0,1,0,2148271,22,438.6912395344088
31787,id_236,237.0,4.0,459.0,3,2.0,673,82,54,0,0,0,0,0,0,1,0,0,554554,27,824.0029717682021
31788,id_1040,1042.0,5.0,25.0,1,2.0,2155,113,115,0,0,0,1,0,0,0,0,0,3769495,8,1749.185614849188
31789,id_2347,2349.0,3.5,112.0,6,2.0,2155,101,25,1,1,0,0,0,0,1,0,0,3769495,8,1749.185614849188
31790,id_2766,2767.0,4.5,88.0,4,1.0,2078,64,78,1,0,0,1,0,0,0,0,0,2860009,37,1376.327718960539
31791,id_6192,6194.0,3.0,6.0,1,1.8140461055372596,2155,47,150,0,0,0,1,0,0,0,0,0,3769495,8,1749.185614849188
31792,id_4387,4388.0,3.5,115.0,3,2.0,2078,102,117,0,0,1,1,0,0,0,0,0,2860009,37,1376.327718960539
31793,id_1385,1386.0,4.5,25.0,1,1.8140461055372596,1300,113,14,0,0,0,0,0,0,0,0,0,505526,48,388.86615384615385
31794,id_9089,9091.0,4.0,40.0,1,2.0,4897,97,33,0,0,0,0,0,0,0,1,0,2148271,22,438.6912395344088
31795,id_1014,1015.0,3.0,12.0,2,2.0,376,91,21,0,0,0,0,0,0,1,0,0,656229,9,1745.2898936170213
31796,id_1854,1858.0,3.0,9.0,1,2.0,673,89,-114,0,0,0,0,0,0,0,0,0,554554,27,824.0029717682021
31797,id_352,353.0,4.0,272.0,6,2.0,673,90,1,1,1,0,1,1,1,0,0,0,554554,27,824.0029717682021
31798,id_858,859.0,4.0,48.0,5,2.0,1443,86,59,0,1,0,0,0,0,1,0,0,1324277,31,917.7248787248787
31799,id_7761,7770.0,3.5,97.0,4,2.0,5757,91,19,1,0,0,0,0,0,1,0,0,8909081,24,1547.5214521452144
31800,id_1105,1106.0,4.5,2.0,3,2.0,513,30,150,0,1,0,0,0,0,0,0,0,287591,42,560.6062378167642
31801,id_1199,1200.0,4.0,225.0,5,2.0,2734,54,-144,1,1,1,0,0,1,0,0,0,1620343,30,592.6638624725676
31802,id_670,671.0,4.0,92.0,7,2.0,596,78,99,1,0,0,0,1,1,0,0,0,488050,16,818.8758389261745
31803,id_46,47.0,4.5,354.0,6,2.0,1443,83,10,1,1,0,1,1,1,0,0,0,1324277,31,917.7248787248787
31804,id_1294,1300.0,3.0,9.0,1,1.8140461055372596,481,50,150,0,0,0,0,0,0,0,0,0,201818,3,419.58004158004155
31805,id_851,852.0,4.5,198.0,3,2.0,4897,89,68,1,0,0,0,0,1,0,1,0,2148271,22,438.6912395344088
31806,id_2862,2869.0,3.5,38.0,3,2.0,1086,88,113,0,0,1,0,0,0,0,0,0,872680,19,803.572744014733
31807,id_1146,1157.0,4.5,21.0,3,2.0,893,108,118,0,0,0,1,0,0,0,0,0,1484226,6,1662.06718924972
31808,id_380,381.0,4.0,391.0,3,1.0,1300,93,68,0,1,1,0,0,0,0,0,0,505526,48,388.86615384615385
31809,id_11488,11498.0,4.5,9.0,2,1.8140461055372596,5757,80,267,0,0,1,0,0,0,0,0,0,8909081,24,1547.5214521452144
31810,id_3220,3221.0,4.5,53.0,1,2.0,4897,76,587,0,0,0,1,0,0,0,0,0,2148271,22,438.6912395344088
31811,id_1596,1599.0,4.0,316.0,4,2.0,5757,91,7,1,0,1,0,1,1,0,0,0,8909081,24,1547.5214521452144
31812,id_1850,1855.0,3.0,2.0,1,1.8140461055372596,659,8,150,0,0,0,0,0,0,0,0,0,794128,10,1205.050075872534
31813,id_3815,3816.0,4.0,12.0,3,2.0,2734,116,292,0,0,1,0,0,0,0,0,0,1620343,30,592.6638624725676
31814,id_633,634.0,4.0,57.0,1,1.0,1166,73,109,1,0,0,0,0,0,0,0,0,2600000,21,2229.8456260720413
31815,id_10557,10559.0,3.5,25.0,1,1.8140461055372596,4897,83,165,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
31816,id_3141,3143.0,3.5,104.0,3,2.0,3108,94,28,1,0,0,0,0,0,0,0,1,3223334,23,1037.1087516087516
31817,id_1404,1407.0,5.0,11.0,1,1.0,1086,130,34,1,0,0,0,0,0,0,0,0,872680,19,803.572744014733
31818,id_9370,9379.0,5.0,137.96948964497042,1,1.8140461055372596,5757,47,150,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
31819,id_3103,3104.0,4.0,50.0,3,2.0,2734,81,99,0,1,1,0,0,0,0,0,0,1620343,30,592.6638624725676
31820,id_2311,2313.0,3.5,249.0,5,1.0,2133,87,55,0,0,0,0,0,0,0,0,1,1399860,40,656.2869198312236
31821,id_1771,1772.0,5.0,83.79287722586692,1,1.8140461055372596,1166,8,150,0,0,0,0,0,0,0,0,0,2600000,21,2229.8456260720413
31822,id_2383,2385.0,5.0,9.0,1,1.8140461055372596,3108,56,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
31823,id_1603,1604.0,4.5,87.0,3,2.0,2734,99,193,0,1,1,1,0,0,0,0,0,1620343,30,592.6638624725676
31824,id_148,149.0,4.5,1801.0,6,2.0,2734,77,2,1,1,1,0,0,1,0,0,0,1620343,30,592.6638624725676
31825,id_2080,2083.0,5.0,2.0,1,1.8140461055372596,1443,8,150,0,0,0,0,0,0,0,0,0,1324277,31,917.7248787248787
31826,id_11546,11548.0,3.5,2.0,2,1.8140461055372596,4897,8,150,0,0,0,1,0,0,0,0,0,2148271,22,438.6912395344088
31827,id_2929,2935.0,4.0,367.0,4,2.0,5757,94,11,1,0,0,1,0,1,0,0,0,8909081,24,1547.5214521452144
31828,id_32,33.0,4.0,445.0,6,2.0,183,125,15,1,1,0,0,0,1,0,0,0,295504,32,1614.775956284153
31829,id_297,298.0,4.5,2141.0,6,3.0,5757,101,4,1,1,1,0,1,1,0,0,0,8909081,24,1547.5214521452144
31830,id_158,159.0,4.5,244.0,5,2.0,3108,115,67,1,1,0,1,1,0,0,0,0,3223334,23,1037.1087516087516
31831,id_2125,2126.0,4.0,165.0,5,2.0,4897,108,234,1,0,0,0,1,1,0,0,1,2148271,22,438.6912395344088
31832,id_3110,3112.0,5.0,2.0,1,1.8140461055372596,2133,8,150,0,0,0,0,0,0,0,0,0,1399860,40,656.2869198312236
31833,id_1565,1570.0,3.0,5.0,1,1.8140461055372596,596,99,67,0,0,0,0,0,0,0,0,0,488050,16,818.8758389261745
31834,id_491,492.0,4.5,57.0,3,2.0,673,76,8,1,1,0,0,0,0,1,0,0,554554,27,824.0029717682021
31835,id_2995,2997.0,3.5,175.0,6,2.0,2133,97,139,0,0,0,0,0,0,0,0,1,1399860,40,656.2869198312236
